"","X","id","track_name","size_mb","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"6898",10279,1156192844,"Followers Analytics for Instagram - InstaReport",33.5087890625,"THB",0,13914,493,4.5,4,"2.3","4+","Social Networking",37,0,8,1
"6899",10280,1156258040,"The Walking Dead: A New Frontier",947.818359375,"THB",166.666,721,443,4,4,"1.1","17+","Games",25,5,1,1
"6900",10286,1156406002,"Water Bottle Flip Challenge : Endless Diving 2K16",38.453125,"THB",0,421,421,4.5,4.5,"1.0","4+","Games",40,2,1,1
"6901",10288,1156413671,"LINE Moments - Capture Your Fun Moments",127.384765625,"THB",0,1,1,5,5,"1.2.1","4+","Photo & Video",37,0,6,1
"6902",10289,1156447726,"Real Cake Maker 3D - Bake, Design & Decorate",309.017578125,"THB",0,160,35,4.5,4.5,"1.3","4+","Games",38,5,11,1
"6903",10291,1156704617,"Brick Shot",73.8115234375,"THB",0,197,88,4.5,4.5,"1.04","4+","Games",40,5,1,1
"6904",10296,1156759711,"机でGOLF",236.373046875,"THB",0,0,0,0,0,"1.0.5","4+","Games",40,5,2,1
"6905",10297,1156773416,"食べないと死ぬ2",51.8505859375,"THB",0,0,0,0,0,"1.0.7","9+","Games",37,3,4,1
"6906",10305,1156856246,"Real Bike Traffic Rider Virtual Reality Glasses",120.154296875,"THB",0,8,2,3,4.5,"8.9","17+","Reference",40,5,1,1
"6907",10307,1156875272,"Suica",23.6552734375,"THB",0,10,0,1.5,0,"1.0.6","4+","Finance",37,0,2,1
"6908",10308,1156906605,"Sky Pillar",82.44921875,"THB",0,27,4,3,2,"1.6","4+","Games",40,4,1,1
"6909",10314,1157479274,"Chunky Tanks",82.18359375,"THB",0,44,7,3.5,3.5,"1.1","4+","Games",37,5,1,1
"6910",10315,1157494807,"Grandpa's Toy Shop",76.228515625,"THB",99.866,12,6,4,4,"1.1","4+","Education",37,5,1,1
"6911",10316,1157555235,"Musical Video Maker & Editor Live Videoly Studio",16.302734375,"THB",0,312,168,2.5,2.5,"1.1","12+","Lifestyle",37,3,1,1
"6912",10317,1157569775,"Miss Peregrine’s Emoji",35.4208984375,"THB",0,54,44,4.5,4.5,"1.0.1","4+","Entertainment",37,0,1,1
"6913",10319,1157616329,"Fairy Princess Fashion Design",107.1943359375,"THB",0,27,27,4.5,4.5,"1.0","4+","Games",38,5,2,1
"6914",10320,1157626465,"Smashing The Battle",279.28515625,"THB",166.666,30,12,4.5,4.5,"1.03","12+","Games",37,5,5,1
"6915",10321,1157626939,"Flippy Bottle Extreme! - Marker Flip Tricky 2K16",136.939453125,"THB",0,42435,2957,4.5,4.5,"1.7","4+","Games",40,5,1,1
"6916",10322,1157792207,"无敌战舰-经典策略海战巅峰对决",60.142578125,"THB",0,0,0,0,0,"1.1.2","4+","Games",40,5,0,1
"6917",10325,1157812299,"Escape from the pit latrine.",103.166015625,"THB",0,2,2,3.5,3.5,"1.1.1","4+","Games",38,5,1,1
"6918",10328,1157900625,"Pursuit of Light2",344.44921875,"THB",0,38,0,4,0,"1.3.0","4+","Games",37,5,3,1
"6919",10329,1157967043,"Pettson's Inventions 3",317.736328125,"THB",99.866,2,2,5,5,"1.1","4+","Education",38,5,13,1
"6920",10332,1158517484,"Spectrum - Colorize Black and White Photos",17.7919921875,"THB",166.666,169,33,3.5,3,"1.4","4+","Photo & Video",37,5,10,1
"6921",10334,1158640510,"High Risers",34.0078125,"THB",0,486,49,4.5,4.5,"4.0","4+","Games",37,5,13,1
"6922",10335,1158667565,"Water Bottle Flip Challenge 2",26.271484375,"THB",0,2964,997,4,4,"1.2.3","4+","Games",40,2,1,1
"6923",10336,1158735801,"Fitness Sync for Fitbit to Apple Health",22.046875,"THB",99.866,6,5,5,5,"1.1.6","4+","Health & Fitness",13,0,1,1
"6924",10340,1158754562,"【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム",37.5966796875,"THB",0,0,0,0,0,"1.0.3","12+","Book",37,0,1,1
"6925",10347,1158903065,"疯狂百宝箱",17.33203125,"THB",0,0,0,0,0,"1.0","17+","Lifestyle",38,0,1,1
"6926",10348,1159035153,"Pineapple Pen",93.4140625,"THB",0,6430,2225,4.5,4.5,"1.4","4+","Games",38,5,1,1
"6927",10350,1159072426,"Tiny Rails",282.298828125,"THB",0,1252,5,4,4,"1.3.3","4+","Games",38,4,1,1
"6928",10353,1159218681,"PulpMX 2.0",37.0986328125,"THB",66.466,46,2,3.5,3,"2.8.23","12+","Sports",37,2,1,1
"6929",10355,1159249515,"謝罪会見",50.388671875,"THB",0,0,0,0,0,"1.0.1","9+","Games",37,0,1,1
"6930",10356,1159273771,"Ski Resort Parking Sim Ice Road Snow Plow Trucker",211.9482421875,"THB",0,167,58,4,3.5,"1.0.1","4+","Games",37,5,1,1
"6931",10358,1159290179,"Vector 2 Premium",262.3447265625,"THB",66.466,99,85,4,4,"1.0.6","9+","Games",37,5,1,1
"6932",10360,1159376062,"HowDidiDo",20.5751953125,"THB",0,0,0,0,0,"2.1","4+","Sports",37,4,1,1
"6933",10362,1159410526,"DurantEmoji by Kevin Durant",68.3251953125,"THB",0,200,9,4.5,4.5,"1.1.0","4+","Utilities",37,5,10,1
"6934",10367,1159611436,"Just Trap",182.7353515625,"THB",0,78,23,4,4.5,"1.5","4+","Games",38,5,4,1
"6935",10374,1159900476,"Where's My What? Free",372.654296875,"THB",0,35,17,3,4.5,"1.0.3","4+","Games",37,5,1,1
"6936",10378,1160056295,"Mobile Legends: Bang bang",178.498046875,"THB",0,11602,191,4.5,4.5,"1.1.85.1581","12+","Games",38,5,9,1
"6937",10381,1160086118,"Emojil - original emoji stamp, decoration camera",45.7275390625,"THB",0,0,0,0,0,"1.2.1","4+","Photo & Video",37,0,4,1
"6938",10390,1160380201,"■ Square it!",72.5166015625,"THB",0,226,13,4.5,4.5,"1.2.2","4+","Games",38,5,1,1
"6939",10391,1160495350,"Hidden Expedition: The Fountain of Youth (Full)",860.7060546875,"THB",233.466,65,9,4,4,"1.0.2","9+","Games",37,5,5,1
"6940",10392,1160574357,"青空発掘カンパニー",172.96875,"THB",133.266,1,1,3,3,"1.00","4+","Games",38,5,1,1
"6941",10395,1160662479,"犯人は僕です。～露天風呂編～",56.865234375,"THB",0,0,0,0,0,"1.1.0","17+","Games",38,5,16,1
"6942",10396,1160688144,"Dr. Panda Toy Cars Free",340.6435546875,"THB",0,51,15,4,4.5,"1.1","4+","Education",40,5,18,1
"6943",10397,1160690385,"Devil Lord: I shouldn't say that...half of world",92.0517578125,"THB",0,0,0,0,0,"1.0.20","4+","Games",37,4,4,1
"6944",10399,1160692648,"I Have A Pen",28.9453125,"THB",0,527,92,4.5,4.5,"1.5","4+","Games",38,5,1,1
"6945",10401,1160723843,"Gems Story",101.5908203125,"THB",0,173,1,4.5,4,"1.0.3","4+","Games",38,5,16,1
"6946",10402,1160731868,"Little Briar Rose",266.5107421875,"THB",99.866,7,1,3,1,"1.5","4+","Games",38,5,2,1
"6947",10403,1160751111,"djay Pro for iPhone",75.5361328125,"THB",166.666,123,60,3.5,3.5,"1.0.1","4+","Music",37,0,7,1
"6948",10404,1161030409,"MOJI TALK by DJ Khaled",30.2275390625,"THB",66.466,8,8,5,5,"1.0","12+","Entertainment",37,1,1,1
"6949",10409,1161122860,"The Lost Shield",124.3212890625,"THB",66.466,27,14,3.5,4,"1.0.2","4+","Games",40,5,4,1
"6950",10410,1161136955,"Extreme Trucks Simulator",452.337890625,"THB",0,579,120,4,4.5,"1.3.1","4+","Games",37,5,1,1
"6951",10411,1161175470,"脱出ゲーム 1K",55.724609375,"THB",0,5,4,3,2.5,"1.1.0","4+","Games",40,5,1,1
"6952",10412,1161194581,"Fit In The Hole",132.22265625,"THB",0,506,246,4,4,"1.1","4+","Games",38,5,1,1
"6953",10413,1161231636,"Escape Game: Signs",43.31640625,"THB",0,41,41,5,5,"1.0","4+","Games",40,5,2,1
"6954",10415,1161251105,"Sun - weather forecast powered by Dark Sky",4.0830078125,"THB",66.466,11,1,3,5,"3.0.3","4+","Weather",37,0,1,1
"6955",10416,1161267000,"Beams.",95.962890625,"THB",33.066,25,25,4.5,4.5,"1.0","4+","Games",38,5,11,1
"6956",10417,1161306103,"【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム",35.4951171875,"THB",0,1,1,3,3,"1.0.3","12+","Games",40,0,1,1
"6957",10418,1161323425,"TENOSEL+",74.568359375,"THB",0,17,17,2.5,2.5,"1.02","4+","Games",37,1,1,1
"6958",10420,1161444237,"Elf Pets® Pup — The Elf on the Shelf®",447.443359375,"THB",33.066,10,3,4.5,5,"1.0.3","4+","Games",40,5,1,1
"6959",10421,1161496947,"Baby Bottle Challenge - Water Bottle Flip",58.2646484375,"THB",0,152,56,3.5,3.5,"3","4+","Games",38,2,1,1
"6960",10422,1161538212,"SHERMOJI - Official Richard Sherman Emoji Keyboard",42.7529296875,"THB",33.066,8,0,5,0,"1.0.7","9+","Entertainment",37,5,1,1
"6961",10423,1161615642,"下ヨシ子の「２０１７年　あなたの流生命」",6.8115234375,"THB",66.466,0,0,0,0,"1.0","17+","Lifestyle",37,0,1,1
"6962",10425,1161626399,"Micromon",754.9326171875,"THB",0,56,20,3.5,4,"1.7","9+","Games",37,5,1,1
"6963",10426,1161641255,"Kids Shave Salon Spa Games (Boys & Girls)",57.5205078125,"THB",0,3963,3963,4,4,"1.0","4+","Games",40,4,1,1
"6964",10427,1161656633,"Silly Sausage: Doggy Dessert",85.9794921875,"THB",0,102,102,4.5,4.5,"1.0.1","9+","Games",40,5,1,1
"6965",10428,1161717622,"DragonBox Big Numbers",187.939453125,"THB",266.866,14,0,4,0,"1.0.4","4+","Education",38,5,8,1
"6966",10429,1161739347,"Sweet Tales",106.0263671875,"THB",0,147,38,4.5,4.5,"1.1.1","4+","Games",38,5,16,1
"6967",10430,1161746000,"Buzzy Bubbles",99.0654296875,"THB",0,13,13,3,3,"1.1","4+","Games",38,5,1,1
"6968",10433,1161836152,"ZenDots 2 - One Dot’s Journey",26.1259765625,"THB",0,54,30,3.5,4,"1.2","4+","Games",37,5,1,1
"6969",10438,1162087330,"Hat Trick Shots",33.87890625,"THB",0,197,168,4,4,"1.1","4+","Games",38,5,1,1
"6970",10439,1162255664,"SMILE Inc.",131.162109375,"THB",0,25859,839,5,4.5,"1.11","12+","Games",37,5,1,1
"6971",10444,1162719828,"gogogo",6.8779296875,"THB",0,0,0,0,0,"1.0","4+","Shopping",38,0,2,1
"6972",10445,1162783385,"Cannonfire Concerto",24.4013671875,"THB",133.266,19,19,5,5,"1.0.0","12+","Games",38,5,1,1
"6973",10446,1162794046,"Empyrean",40.9287109375,"THB",200.066,29,11,4.5,4.5,"1.0.1","12+","Games",38,5,1,1
"6974",10447,1162838832,"Saga of the North Wind",38.7900390625,"THB",200.066,36,1,4.5,5,"1.1.0","12+","Games",38,5,1,1
"6975",10449,1162914044,"GE's eddie",13.470703125,"THB",0,0,0,0,0,"2.2","4+","News",37,4,1,1
"6976",10451,1163113876,"Water Bottle Flip Challenge: Flippy Bottle Diving",38.2578125,"THB",0,362,362,4.5,4.5,"1.1","4+","Games",40,2,1,1
"6977",10453,1163313156,"VERSUS: The Elite Trials",28.3212890625,"THB",133.266,62,62,4.5,4.5,"1.0.0","12+","Games",38,5,1,1
"6978",10454,1163372874,"Vandermojis by Lisa Vanderpump",10.458984375,"THB",66.466,12,1,2,1,"1.0.3","12+","Entertainment",37,4,1,1
"6979",10455,1163404732,"Jordan Keyboard",32.95703125,"THB",0,49,6,3.5,5,"1.0.3","4+","Utilities",37,0,1,1
"6980",10456,1163470174,"ON-SEN - escape game -",96.8935546875,"THB",0,14,9,4,4,"1.2","4+","Games",38,5,1,1
"6981",10464,1163621234,"Flip King",78.0888671875,"THB",0,72,44,4,4,"1.1","9+","Games",37,5,8,1
"6982",10466,1163668736,"One Touch Camera Recording & Capture in HD",1.265625,"THB",66.466,7,2,1.5,1,"1.2","4+","Productivity",37,0,1,1
"6983",10468,1163675628,"仙侠剑客—大型3D精品ARPG动作神作",170.7890625,"THB",0,0,0,0,0,"1.1","9+","Games",40,5,0,1
"6984",10469,1163684161,"RETSNOM",270.615234375,"THB",33.066,2,2,5,5,"1.01","9+","Games",37,5,3,1
"6985",10471,1163706727,"Babaji",21.9345703125,"THB",33.066,0,0,0,0,"1.0","4+","Utilities",37,2,9,1
"6986",10473,1163777816,"Solitaire One",45.7041015625,"THB",0,1740,158,4.5,4.5,"1.0.3","4+","Games",37,3,1,1
"6987",10474,1163850915,"Clown Spotter - Find Clowns Around You",24.8427734375,"THB",0,34,9,2.5,2.5,"2.0","9+","News",37,4,1,1
"6988",10475,1163925890,"Shoutrageous! - The Addictive Game of Lists",31.3271484375,"THB",0,60,14,4.5,4.5,"2.0.1","17+","Games",37,0,1,1
"6989",10477,1163963306,"オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜",40.9697265625,"THB",0,0,0,0,0,"1.0.0","9+","Games",37,0,2,1
"6990",10479,1163971418,"MalkinMoji by Evgeni Malkin",57.82421875,"THB",33.066,33,2,3.5,5,"1.21","9+","Sports",37,0,1,1
"6991",10480,1163984902,"妖萌战姬HD - 日系二次元萌娘卡牌手游",201.4990234375,"THB",33.066,0,0,0,0,"1.0.4","17+","Games",40,5,1,1
"6992",10482,1163993025,"Escape from the Bears of the student council room.",91.458984375,"THB",0,0,0,0,0,"1.0.6","4+","Games",38,5,1,1
"6993",10483,1164013670,"Super Jabber Jump",140.1162109375,"THB",0,612,76,4.5,4.5,"2.3.3006","4+","Games",37,5,1,1
"6994",10487,1164046790,"Epic Battle Simulator",119.326171875,"THB",0,1647,44,4.5,4.5,"1.5.10","9+","Games",38,5,1,1
"6995",10489,1164147984,"unWorded",334.65625,"THB",133.266,10,10,4,4,"1.0","9+","Games",40,5,1,1
"6996",10491,1164374667,"Escape Game: Red room",99.3134765625,"THB",0,5,3,3,2.5,"1.1.0","4+","Games",40,4,1,1
"6997",10492,1164376202,"Flirty Emoji Pro with Stickers Pack for Texting",37.7353515625,"THB",66.466,238,230,3.5,3.5,"1.2","17+","Utilities",37,2,2,1
"6998",10493,1164377822,"GETだぜ！じゃねーよｗ for ポケモン",57.955078125,"THB",0,0,0,0,0,"1.0","12+","Games",37,4,1,1
"6999",10494,1164385183,"Escape a Halloween Candy Shop",34.56640625,"THB",0,0,0,0,0,"1.0.1","4+","Games",40,0,2,1
"7000",10501,1164423068,"Feelca B&W",49.279296875,"THB",33.066,26,1,3,1,"1.4.7","4+","Photo & Video",37,0,4,1
"7001",10502,1164424437,"Our dark lord-Sasuyu 2-TAP RPG",62.466796875,"THB",0,35,9,4.5,4.5,"1.2.0","4+","Games",37,5,4,1
"7002",10504,1164439637,"Race Driving School Car Racing Driver License Test",306.330078125,"THB",0,37,25,3.5,3.5,"1.0.3","4+","Games",37,5,1,1
"7003",10505,1164468822,"Shell by Bellabeat - Baby Heartbeat Listener",55.6240234375,"THB",0,587,14,3,1.5,"1.13","4+","Lifestyle",25,0,1,1
"7004",10508,1164484325,"iLocks - New Lock Screen Wallpapers for iPhone",37.2578125,"THB",66.466,24,24,1,1,"1.0","4+","Entertainment",38,0,1,1
"7005",10509,1164492728,"LVL",89.9990234375,"THB",66.466,284,2,4.5,5,"1.1.4","4+","Games",38,5,11,1
"7006",10510,1164512642,"Sago Mini Holiday Trucks and Diggers",111.1259765625,"THB",0,56,56,4.5,4.5,"1.0","4+","Education",38,5,1,1
"7007",10513,1164765952,"Dungeon Witcher",98.1103515625,"THB",0,5,3,2.5,3.5,"1.2.0","12+","Games",40,5,0,1
"7008",10516,1164801111,"AutoSleep. Auto Sleep Tracker for Watch",7.44140625,"THB",99.866,979,368,4.5,4.5,"4.0.1","4+","Health & Fitness",13,0,9,1
"7009",10522,1164891129,"We’re Going on a Bear Hunt",159.595703125,"THB",99.866,3,3,3.5,3.5,"1.0.3","4+","Games",37,5,13,0
"7010",10524,1164956679,"BRICEMOJI Brice de Nice",68.6708984375,"THB",33.066,0,0,0,0,"1.0.2","4+","Entertainment",37,0,1,1
"7011",10525,1165109912,"WitchSpring2",912.255859375,"THB",133.266,17,9,4.5,5,"1.36","9+","Games",37,5,4,1
"7012",10528,1165315677,"My First Crush - High School Love",125.02734375,"THB",0,710,157,4.5,4.5,"1.1","4+","Games",38,5,11,1
"7013",10529,1165326780,"激突!!10円玉ドッカンバトル -最強AIに勝てる？-",25.265625,"THB",0,0,0,0,0,"1.0.3","4+","Games",37,0,1,1
"7014",10530,1165352759,"脱出ゲーム 学校の七不思議 -恐怖からの脱出-",177.037109375,"THB",0,0,0,0,0,"1.0.4","12+","Games",37,5,1,1
"7015",10531,1165391697,"Crazy Clown Chase",20.9736328125,"THB",0,778,191,4,4,"1.26","9+","Games",38,5,4,1
"7016",10533,1165482016,"Let Go and Let God - Doreen Virtue",69.1787109375,"THB",166.666,19,1,4,1,"1.1","4+","Lifestyle",37,4,1,1
"7017",10534,1165525994,"PhotoScan - scanner by Google Photos",68.064453125,"THB",0,1421,268,4.5,5,"1.4.1","4+","Photo & Video",25,0,36,1
"7018",10535,1165924249,"Monkey",65.49609375,"THB",0,3060,122,4,3.5,"2.1.1","12+","Social Networking",37,0,1,1
"7019",10536,1166063194,"おわかりいただけただろうか心霊写真で最恐ホラー体験",64.5048828125,"THB",0,0,0,0,0,"1.0.1","12+","Entertainment",40,0,1,1
"7020",10540,1166165827,"The Rocky Horror Picture Show Emojis",52.8564453125,"THB",66.466,0,0,0,0,"1.0.3","17+","Entertainment",37,4,1,1
"7021",10542,1166225107,"My Town : Cinema",219.943359375,"THB",99.866,49,39,4,4.5,"1.01","4+","Education",37,5,1,1
"7022",10543,1166398861,"秘密の関係はじめました メッセージ風恋愛ゲーム",109.3740234375,"THB",0,0,0,0,0,"1.0.9","9+","Games",37,3,4,1
"7023",10551,1166596707,"Fitness Girl - Dance and Play at the Gym",256.0869140625,"THB",0,913,134,4.5,4.5,"1.4.1","4+","Games",38,5,11,1
"7024",10554,1166863768,"Dumber League",40.5302734375,"THB",33.066,7,0,4.5,0,"1.2","4+","Games",40,5,3,1
"7025",10555,1166974799,"CATCHY Photos-Easter Bunny, Tooth Fairy and more..",77.9580078125,"THB",0,228,32,1.5,1.5,"1.55","4+","Photo & Video",37,2,1,1
"7026",10561,1167445841,"Advent Magnificat Companion 2016",50.662109375,"THB",66.466,1,1,5,5,"1.0.1","4+","Book",37,4,3,1
"7027",10563,1167651042,"Demi Lovato - Zombarazzie Adventure",83.3271484375,"THB",0,690,136,5,4.5,"1.4","4+","Games",37,5,0,1
"7028",10565,1167873588,"777游戏厅-2017超人气掌上游戏厅",97.3896484375,"THB",0,0,0,0,0,"1.1.0","17+","Games",40,5,1,1
"7029",10568,1168110506,"脱出ゲーム Toilet",11.2685546875,"THB",0,0,0,0,0,"1.0.0","4+","Games",38,0,1,1
"7030",10569,1168235182,"诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合)",178.8642578125,"THB",33.066,0,0,0,0,"1.1","9+","Games",38,5,1,1
"7031",10570,1168304142,"Keepy Ducky",414.7587890625,"THB",0,1083,46,4.5,4.5,"1.4","4+","Games",37,5,1,1
"7032",10571,1168399577,"Sonia Tlev",48.05078125,"THB",0,0,0,0,0,"1.0.2","4+","Health & Fitness",37,0,6,1
"7033",10573,1168504893,"懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム",34.0263671875,"THB",0,0,0,0,0,"1.0.1","17+","Games",38,0,2,1
"7034",10574,1168507191,"大人の納車ゲーム-四角いアタマを丸くする脳トレパズル",37.76171875,"THB",0,0,0,0,0,"1.0.2","4+","Games",37,3,2,1
"7035",10575,1168567265,"Monster Zombie Plague War - Virtual Reality (VR)",207.30859375,"THB",0,12,2,4,5,"2.0.0","17+","Games",38,5,1,1
"7036",10576,1168593601,"２ちゃんねる for iPhone",20.51171875,"THB",0,0,0,0,0,"3.0","17+","News",37,0,1,1
"7037",10577,1168645184,"Sago Mini Puppy Preschool",133.0205078125,"THB",99.866,15,15,4,4,"1.1","4+","Education",38,5,1,1
